ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque max.,Effort relatif,Déplacement-transport,Note privée sur les activités,Matériel utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque max.,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Effort relatif,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,Type,Heure de début,Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Effort relatif ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,Nombre de sauts,Grit total,Flow moyen,Signalé,Vitesse moyenne (temps écoulé),Distance sur chemin,Distance récemment découverte,Distance sur chemin récemment découverte,Nombre d'activités,Nombre total de pas,CO2 économisé,Longueur de piscine,Charge d’entraînement,Intensité,Vitesse moyenne ajustée selon la pente,Temps enregistré par le chronomètre,Nombre total de cycles,Récupération,Avec mon animal de compagnie,Compétition,Sortie longue,Pour la bonne cause,Support
8595900140,21 févr. 2023 à 01:03:49,course soir,Course à pied,,1410,"5,00",,,false,,,activities/8595900140.gpx,,,1410.0,1306.0,5006.89013671875,7.547997951507568,3.8337597846984863,4.4538960456848145,4.853896141052246,50.5,55.099998474121094,1.7192025184631348,-0.007988991215825081,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5010.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.550985813140869,0.0,,,,,,,,,,,,,,,,,""
8607072875,23 févr. 2023 à 01:06:24,petite course haha,Course à pied,,1305,"5,00",,,false,,,activities/8607072875.gpx,,,1305.0,1305.0,5006.27978515625,5.831999778747559,3.8362298011779785,4.404285907745361,5.204285621643066,50.5,55.099998474121094,2.3041439056396484,-0.015979930758476257,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5009.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8362298011779785,0.0,,,,,,,,,,,,,,,,,""
11521352465,29 mai 2024 à 01:08:18,chu back,Course à pied,,1235,"5,01",,,false,,,activities/11521352465.gpx,,,1235.0,1173.0,5012.0400390625,6.231982231140137,4.272839069366455,0.0,0.0,9.600000381469727,15.300000190734863,2.915451765060425,-0.04389430209994316,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5014.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0583319664001465,0.0,,,,3548.0,,,,,4.274765491485596,,,,,,,,""
11528170564,29 mai 2024 à 20:58:38,lmk si vous avez des trucs pour pas avoir très mal dans le bas du dos en courant,Course à pied,,1672,"5,81",,,false,,,activities/11528170564.gpx,,,1672.0,1552.0,5818.5400390625,5.71999979019165,3.7490592002868652,11.28898811340332,11.28898811340332,8.5,14.100000381469727,10.245976448059082,-0.010311865247786045,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5841.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4799880981445312,2236.5,,,,4574.0,,,,,3.763982057571411,,,,,,,,""
11567684533,4 juin 2024 à 00:37:54,récup,Course à pied,,1645,"6,22",,,false,,,activities/11567684533.gpx,,,1645.0,1608.0,6222.5498046875,6.747499942779541,3.8697450160980225,9.146739959716797,9.146739959716797,8.399999618530273,14.100000381469727,5.839402198791504,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6236.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.782705068588257,2884.800048828125,,,,4794.0,,,,,3.878669261932373,,,,,,,,media/3513DCFB-6DB0-4518-9600-6BAC16BA8F90.jpg
11583705142,5 juin 2024 à 22:17:54,j'pensais faire 7k.. sorry la team,Course à pied,"",1212,"5,01",,,false,,,activities/11583705142.gpx,,,1212.0,1208.0,5010.419921875,6.295999050140381,4.147698402404785,10.460531234741211,34.51822280883789,68.0999984741211,92.30000305175781,3.1705732345581055,-0.4510599970817566,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4982.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.134009838104248,4162.60009765625,,,,3704.0,,,,,4.1248345375061035,,,,,,,,media/ABAA4EBC-D311-461B-8FA1-B31920564585.jpg
11631641165,11 juin 2024 à 23:45:51,côte de sillery on the way up m'a mis bien😁,Course à pied,,5721,"19,29",,,false,,,activities/11631641165.gpx,,,5721.0,5653.0,19295.9296875,5.2400007247924805,3.4133963584899902,161.39910888671875,161.4020538330078,6.599999904632568,96.4000015258789,31.17726707458496,0.23320980370044708,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,19706.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3728246688842773,926.7999877929688,,,,16496.0,,,,,3.486095905303955,,,,,,,,media/608FB33D-6FD6-4FE0-A98D-13202F6D19F8.jpg|media/B91B59D5-0862-4A9B-8C38-73F45E5742A4.jpg
11661319508,15 juin 2024 à 21:54:23,grèce soon ahh run,Course à pied,,2000,"7,20",,,false,,,activities/11661319508.gpx,,,2000.0,2000.0,7205.740234375,5.340001106262207,3.602870225906372,21.551759719848633,21.551759719848633,6.699999809265137,14.600000381469727,5.8650736808776855,-0.004163347650319338,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7229.2001953125,1718485248.0,1.0,19.15999984741211,18.079999923706055,5.659999847412109,0.4099999964237213,1016.9000244140625,4.409999847412109,8.149999618530273,324.0,0.0,1718441472.0,1718498432.0,0.375,,,0.0,1.0,0.0,36253.0,2.0,,,,,0.0,3.602870225906372,0.0,,,,5868.0,,,,,3.6145999431610107,,,,,,,,media/CBBDF032-73DE-4F08-8361-9F4D698E4D6E.jpg
12099325228,8 août 2024 à 23:50:20,petit footing,Course à pied,,1278,"5,01",,,false,,,activities/12099325228.gpx,,,1278.0,1277.0,5010.7900390625,6.508001804351807,3.9238762855529785,11.368095397949219,11.368095397949219,6.300000190734863,13.600000381469727,4.940654277801514,0.003991386387497187,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5029.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.9208059310913086,94.0999984741211,,,,3844.0,,,,,3.9386844635009766,,,,,,,,media/D6BAE209-B6EB-43A2-922A-BDC9A0DBD79F.jpg
12115741586,11 août 2024 à 00:55:58,run avec bebou,Course à pied,"",1531,"4,00",,,false,,,activities/12115741586.gpx,,,1531.0,1521.0,4006.5400390625,7.0,2.634148597717285,19.5012149810791,21.447368621826172,62.5,79.19999694824219,12.012012481689453,-0.0349428690969944,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4041.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.616943120956421,0.0,,,,3890.0,,,,,2.6570677757263184,,,,,,,,media/1C87E339-0A90-459A-8573-1E1696F7FC1C.jpg
